Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Latitude,Longitude
1139320,"June 12, 2018",New York,Bronx,W 166th St and  Summit Ave,0,4,40.8359021,-73.9286999
1139176,"June 11, 2018",Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,32.3133977,-86.2413969
1138324,"June 11, 2018",Florida,Orlando,4932 Eaglesmere Dr,6,0,28.4897693,-81.4653179
1137435,"June 10, 2018",California,Valley Village,12719 Tiara St,0,6,34.1787149,-118.410177
1137586,"June 10, 2018",Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,39.8426816,-86.0364079
1137547,"June 10, 2018",Illinois,Aurora,300 block of W Park Ave,0,7,41.7643399,-88.3174106
1137600,"June 10, 2018",Florida,Bradenton,5627 14th St W,1,5,27.4419006,-82.5745458
1137473,"June 10, 2018",Illinois,Chicago,6400 block of S Eberhart Ave,1,5,41.778389,-87.6132318
1137848,"June 10, 2018",Illinois,Bloomington,1200 block of Orchard Rd,2,2,40.4903278,-88.950638
1137737,"June 9, 2018",North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,35.4705489,-80.6096649
1136928,"June 9, 2018",Massachusetts,Boston,14 Copeland St,0,4,42.3221097,-71.0813673
1137402,"June 9, 2018",Pennsylvania,Philadelphia,2000 block of 20th St,1,4,39.984553,-75.16663199999999
1134378,"June 5, 2018",Florida,Jacksonville,Town Center Pkwy,3,1,30.2619341,-81.5290028
1132408,"June 3, 2018",Texas,Dallas,4500 Spring Ave,0,5,32.7738525,-96.742083
1131909,"June 3, 2018",Illinois,Chicago,1200 block of W 73rd Pl,1,3,41.7605532,-87.6542637
1131855,"June 2, 2018",Nebraska,Omaha,S 11th St and Farnam St,1,6,41.2575674,-95.93054649999999
1132050,"June 2, 2018",New York,Buffalo,Strauss Street,0,5,42.8970259,-78.84118149999999
1129432,"May 31, 2018",South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,34.0979704,-79.9829384
1126712,"May 27, 2018",Louisiana,Shreveport,857 E Stoner Ave,0,4,32.4999105,-93.7204069
1126434,"May 27, 2018",Colorado,Aurora,15373 E 6th Ave,1,3,39.7262436,-104.8091096
1124777,"May 25, 2018",Ohio,Cincinnati,1000 block of Ross Avenue,0,4,39.112994,-84.57500739999999
1122728,"May 20, 2018",Indiana,Anderson,1604 Madison Ave,0,4,40.0998253,-85.6915717
1121111,"May 20, 2018",Mississippi,Hazlehurst,513 Monticello St,1,7,31.8507338,-90.3879261
1118785,"May 18, 2018",Texas,Santa Fe,16000 Hwy 6,10,13,29.3937181,-95.14255530000001
1116705,"May 16, 2018",Texas,Ponder,610 Lone Star Park Ln,5,1,33.1784626,-97.2855821
1115110,"May 14, 2018",Maryland,Baltimore,2020 Etting St,0,4,39.3073601,-76.63648049999999
1114725,"May 13, 2018",California,Los Angeles,365 W Manchester Avenue,2,2,33.9602978,-118.2799327
1115051,"May 13, 2018",California,Stockton,2436 Belleview St,3,2,37.928424,-121.2617296
1114402,"May 13, 2018",Mississippi,Byhalia,French Rd and Berta Rd,0,4,34.8554732,-89.6532274
1114276,"May 12, 2018",Nebraska,Omaha,3201 Decatur St,0,6,41.275372,-95.95990139999999
1113538,"May 12, 2018",New Jersey,Paulsboro,275 W Buck St,0,4,39.8298215,-75.24692619999999
1113737,"May 11, 2018",Missouri,Saint Louis,4800 block of Farlin Ave,0,4,38.6768604,-90.2437624
1112948,"May 11, 2018",Oklahoma,Talihina,2nd St and Dallas St,1,4,34.7516498,-95.04800200000001
1111950,"May 9, 2018",Missouri,Saint Louis,5200 block of Minerva Avenue,0,4,38.661459,-90.26857799999999
1111649,"May 9, 2018",Nebraska,Omaha,Sahler St and N 48th St,0,4,41.2968726,-95.9854871
1110399,"May 7, 2018",California,San Diego,15th St and J St,0,5,32.7094249,-117.1503537
1108856,"May 6, 2018",Oklahoma,Stillwater,2020 East Lakeview Road,0,4,36.146026,-97.036727
1109322,"May 6, 2018",Tennessee,Memphis,499 N Watkins St,2,4,35.1512251,-90.0129997
1108879,"May 5, 2018",Georgia,Columbus,4944 Sentry Street,0,5,32.4451937,-84.9090769
1110773,"May 4, 2018",North Carolina,Henderson,519 Hilliard St,0,4,36.3167576,-78.3974162
1109928,"May 4, 2018",Illinois,Chicago Heights,200 block of E 23rd St,0,4,41.494076,-87.6288749
1106451,"May 2, 2018",Illinois,Chicago,3500 block of W Grenshaw St,1,4,41.867505,-87.71315039999999
1106557,"May 2, 2018",Minnesota,Minneapolis,2400 block of Ogema Place,0,5,44.9566012,-93.2444602
1106432,"May 2, 2018",New York,Brooklyn,333 Bristol St,1,4,40.6633026,-73.91089269999999
1105061,"May 1, 2018",Louisiana,New Orleans,3200 block of Saint Claude Ave,0,5,29.9669553,-90.04238889999999
1103454,"April 30, 2018",Florida,Pompano Beach,4251 N Dixie Hwy,0,4,26.2834195,-80.1116693
1103465,"April 30, 2018",District of Columbia,Washington,3600 block of New York Ave NE,0,4,38.9169552,-76.95501809999999
1103423,"April 29, 2018",Tennessee,Wartburg,519 South Kingston St,0,4,36.099,-84.59206909999999
1102808,"April 29, 2018",Washington,Seattle (Skyway),12603 Renton Ave S,2,2,47.4910307,-122.2401525
1103045,"April 29, 2018",North Carolina,Monroe,1500 block of Massey St,1,3,34.9889043,-80.53418669999999
1102900,"April 29, 2018",Florida,West Palm Beach,1969 S Military Trail,1,3,26.6483127,-80.1125292
1102559,"April 28, 2018",North Carolina,Maxton,Modest Rd,0,5,34.8141656,-79.3080068
1100691,"April 25, 2018",Arkansas,Pine Bluff,300 block of West 24th Street,0,4,34.205196,-92.0050351
1100852,"April 25, 2018",Missouri,Saint Louis,1151 Northdale Dr,3,1,38.7871672,-90.2022867
1099516,"April 24, 2018",Michigan,Flint,2200 block of Ave A,0,4,43.0362888,-83.69750479999999
1096826,"April 22, 2018",Tennessee,Antioch,3571 Murfreesboro Pike,4,3,36.0505938,-86.6155754
1097700,"April 22, 2018",Louisiana,New Orleans,1900 block of St Roch Ave,2,4,29.9769029,-90.0533189
1096232,"April 21, 2018",Pennsylvania,Philadelphia,1800 block of W Diamond St,2,2,39.9853633,-75.1631385
1096388,"April 20, 2018",California,San Francisco,3rd Street and Quesada Ave,1,5,37.7331886,-122.3912154
1095043,"April 18, 2018",North Carolina,Asheville,73 Hansel Ave,4,3,35.591598,-82.583641
1092279,"April 15, 2018",Louisiana,Shreveport,6956 Jewella Ave,0,6,32.4434668,-93.7982442
1088778,"April 9, 2018",California,Vallejo,201 Maine St,0,4,38.0984543,-122.2579445
1087153,"April 8, 2018",North Carolina,Hickory,247 1st Ave NW,1,3,35.7330408,-81.3413595
1087021,"April 8, 2018",Florida,Miami,1300 block of NW 63rd Terrace,2,2,25.8336233,-80.2187766
1086773,"April 6, 2018",Florida,Jacksonville,6100 block of Transylvania Ave,0,4,30.2490897,-81.74124259999999
1086966,"April 6, 2018",Virginia,Virginia Beach,5800 block of Pickering St,1,3,36.8586506,-76.17792399999999
1084847,"April 4, 2018",Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,29.9218287,-90.0220087
1083552,"April 2, 2018",Texas,Houston,8500 block of Redcliff Rd,1,3,29.9040315,-95.5223951
1083011,"April 1, 2018",Alabama,Mobile,3556 Halls Mill Rd,1,4,30.6387232,-88.12284679999999
1082835,"April 1, 2018",Michigan,Saginaw,600 block of Yale St,0,5,43.4191787,-83.9818929
1082273,"March 31, 2018",New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,40.2164486,-74.0187318
1080234,"March 29, 2018",Texas,Plano,7401 Alma Dr,1,3,33.0772705,-96.7122752
1080442,"March 29, 2018",New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,39.932099,-75.102313
1077180,"March 24, 2018",Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,40.7022257,-112.0258566
1074886,"March 21, 2018",California,San Francisco,949 Geneva Ave,1,5,37.7162671,-122.4403103
1071427,"March 17, 2018",Kentucky,Louisville,2928 W Kentucky St,0,7,38.2436435,-85.8023972
1071381,"March 17, 2018",Illinois,Harvey,16700 S Halsted St,0,4,41.5867713,-87.63718469999999
1078612,"March 13, 2018",Florida,Macclenny,South Blvd,0,4,30.2779977,-82.1133356
1068615,"March 12, 2018",California,Modesto,2000 block of Robertson Rd,0,4,37.6130272,-121.0234645
1067061,"March 11, 2018",Indiana,South Bend,800 block of E Dayton St,0,6,41.6559621,-86.2392471
1067264,"March 11, 2018",Illinois,Champaign,700 block of N Hickory St,1,3,40.1223226,-88.2421799
1067296,"March 11, 2018",Michigan,Saginaw,Cumberland Ave and Hess St,1,4,43.4007491,-83.9128277
1066594,"March 9, 2018",North Carolina,Wadesboro,1300 E Caswell St,3,1,34.9626681,-80.0531649
1064514,"March 7, 2018",Alabama,Hurtsboro,531 Main Street,2,2,32.2405078,-85.4147643
1062466,"March 4, 2018",Illinois,Rockford,426 Howard Ave,1,4,42.2725143,-89.12244989999999
1061748,"March 3, 2018",New York,Brooklyn,Kings Highway and Utica Avenue,1,3,40.6340822,-73.9285005
1062123,"March 3, 2018",Florida,Miami,1300 Block of NW 62nd Ln,0,4,25.8324607,-80.2187015
